,序号,点位名称,断面情况,pH*,DO,CODMn,NH3-N,本月,上月,主要污染指标
0,290,四川攀枝花龙洞,干流,-0.8235294117647061,0.562152133580705,0.8648648648648648,0.9981203007518797,Ⅱ ,Ⅰ ,
1,291,重庆朱沱 ,干流（川-渝省界） ,-0.48275862068965547,0.6641929499072359,0.9729729729729729,0.9586466165413533,Ⅱ ,Ⅱ ,  
2,292,湖北宜昌南津关 ,干流（三峡水库出口） ,-0.6862745098039258,0.49907235621521345,0.9864864864864864,0.9642857142857142,Ⅱ ,Ⅱ ,  
3,293,湖南岳阳城陵矶 ,干流 ,-0.7924528301886788,0.2374768089053804,0.8918918918918919,0.9417293233082706,Ⅱ ,Ⅱ ,  
4,294,江西九江河西水厂 ,干流（鄂-赣省界） ,0.557894736842105,0.4081632653061225,0.9459459459459459,0.9680451127819549,Ⅱ ,Ⅱ ,  
5,295,安徽安庆皖河口 ,干流 ,0.5425531914893618,0.08163265306122457,0.9459459459459459,0.9868421052631579,Ⅱ ,Ⅱ ,  
6,296,江苏南京林山 ,干流（皖-苏省界） ,-0.32203389830508744,0.0,1.0,1.0,Ⅱ ,Ⅱ ,  
7,297,四川乐山岷江大桥 ,岷江（与大渡河汇合前） ,0.44318181818181734,0.16697588126159563,0.8918918918918919,0.9736842105263157,Ⅱ ,Ⅱ ,  
8,298,四川宜宾凉姜沟 ,岷江（入长江前） ,-0.7777777777777777,0.5380333951762526,0.8378378378378378,0.9887218045112781,Ⅱ ,Ⅰ ,  
9,299,四川泸州沱江二桥 ,沱江（入长江前） ,-0.47727272727272685,0.4842300556586272,0.8108108108108107,0.9812030075187969,Ⅱ ,Ⅰ ,  
10,300,湖北丹江口胡家岭 ,丹江口水库（库体） ,-0.5526315789473686,1.0,0.9729729729729729,0.9830827067669173,Ⅰ ,Ⅰ ,  
11,301,湖南长沙新港 ,湘江（洞庭湖入口） ,0.5425531914893618,0.11131725417439714,0.9189189189189189,0.8684210526315789,Ⅲ ,Ⅲ ,  
12,302,湖南岳阳岳阳楼 ,洞庭湖出口 ,-0.442105263157895,0.38961038961038974,0.5675675675675675,0.9379699248120301,Ⅲ ,Ⅲ ,  
13,303,湖北武汉宗关 ,汉江（入长江前） ,-0.8235294117647061,0.45640074211502785,0.7162162162162161,0.9830827067669173,Ⅱ ,Ⅱ ,  
14,304,江西南昌滁槎 ,赣江（鄱阳湖入口） ,-0.7241379310344827,0.19480519480519495,0.28378378378378377,0.0,劣Ⅴ ,劣Ⅴ ,  
15,305,江西九江蛤蟆石 ,鄱阳湖出口 ,-0.688524590163935,0.18367346938775514,0.0,0.9586466165413533,Ⅳ ,Ⅳ ,氨氮 
16,306,江苏扬州三江营 ,夹江（南水北调取水口） ,-0.8399999999999999,0.515769944341373,0.9054054054054054,0.9699248120300752,Ⅱ ,Ⅱ ,高锰酸盐指数 
