,序号,点位名称,断面情况,pH*,DO,CODMn,NH3-N,本月,上月,主要污染指标
0,307,四川攀枝花龙洞,干流,0.3741007194244602,0.6208530805687206,0.9324324324324325,1.0,Ⅰ ,Ⅱ ,
1,308,重庆朱沱 ,干流（川-渝省界） ,-0.17924528301886844,0.6366508688783572,0.9729729729729729,0.9616755793226381,Ⅲ ,Ⅱ ,
2,309,湖北宜昌南津关 ,干流（三峡水库出口） ,-0.17117117117117142,0.42654028436018965,0.8243243243243242,0.9928698752228164,Ⅱ ,Ⅱ ,
3,310,湖南岳阳城陵矶 ,干流 ,0.13223140495867647,0.3317535545023698,0.6756756756756757,0.9795008912655971,Ⅱ ,Ⅱ ,
4,311,江西九江河西水厂 ,干流（鄂-赣省界） ,0.20634920634920617,0.3902053712480253,0.8378378378378378,0.9964349376114082,Ⅱ ,Ⅱ ,
5,312,安徽安庆皖河口 ,干流 ,0.7717391304347826,0.36018957345971575,0.9189189189189189,0.9946524064171123,Ⅰ ,Ⅱ ,
6,313,江苏南京林山 ,干流（皖-苏省界） ,0.41958041958041936,0.5197472353870459,0.8783783783783783,0.9982174688057042,Ⅰ ,Ⅱ ,  
7,314,四川乐山岷江大桥 ,岷江（与大渡河汇合前） ,0.8042328042328042,0.0,0.6621621621621622,0.9554367201426025,Ⅲ ,Ⅱ ,  
8,315,四川宜宾凉姜沟 ,岷江（入长江前） ,-0.07339449541284404,0.4660347551342813,0.9324324324324325,0.9857397504456328,Ⅱ ,Ⅱ ,  
9,316,四川泸州沱江二桥 ,沱江（入长江前） ,-0.1743119266055051,0.21958925750394942,0.7972972972972973,0.9821746880570411,Ⅱ ,Ⅱ ,  
10,317,湖北丹江口胡家岭 ,丹江口水库（库体） ,-0.09259259259259234,1.0,0.8648648648648649,1.0,Ⅱ ,Ⅰ ,  
11,318,湖南长沙新港 ,湘江（洞庭湖入口） ,0.9082125603864732,0.40284360189573465,1.0,0.8770053475935828,Ⅳ ,Ⅲ ,  
12,319,湖南岳阳岳阳楼 ,洞庭湖出口 ,-0.15079365079365115,0.48025276461295424,0.6216216216216215,0.9768270944741533,Ⅱ ,Ⅲ ,氨氮 
13,320,湖北武汉宗关 ,汉江（入长江前） ,0.38571428571428523,0.3981042654028437,0.581081081081081,0.9937611408199644,Ⅲ ,Ⅱ ,  
14,321,江西南昌滁槎 ,赣江（鄱阳湖入口） ,-0.09178743961352676,0.462875197472354,0.5675675675675675,0.0,劣Ⅴ ,劣Ⅴ ,  
15,322,江西九江蛤蟆石 ,鄱阳湖出口 ,-0.16239316239316293,0.453396524486572,0.0,0.9768270944741533,Ⅳ ,Ⅳ ,pH，氨氮 
16,323,江苏扬州三江营 ,夹江（南水北调取水口） ,0.2748091603053432,0.6998420221169038,0.5,0.9919786096256684,Ⅲ ,Ⅱ ,高锰酸盐指数
