,序号,点位名称,断面情况,pH*,DO,CODMn,NH3-N,本月,上月,主要污染指标
0,324,四川攀枝花龙洞,干流,0.06832298136645987,0.7445972495088408,0.9333333333333333,1.0,Ⅰ ,Ⅰ ,
1,325,重庆朱沱 ,干流（川-渝省界） ,0.0774647887323946,0.9214145383104125,0.9111111111111112,0.9210084033613446,Ⅲ ,Ⅲ ,  
2,326,湖北宜昌南津关 ,干流（三峡水库出口） ,0.09016393442622983,0.5481335952848722,0.7777777777777779,0.9747899159663866,Ⅱ ,Ⅱ ,  
3,327,湖南岳阳城陵矶 ,干流 ,0.08943089430894335,0.3811394891944989,0.06666666666666682,0.9411764705882354,Ⅲ ,Ⅱ ,  
4,328,江西九江河西水厂 ,干流（鄂-赣省界） ,0.9316770186335401,0.9607072691552064,0.6666666666666667,0.9764705882352942,Ⅱ ,Ⅱ ,  
5,329,安徽安庆皖河口 ,干流 ,0.6956521739130439,0.5186640471512771,0.6222222222222222,0.9781512605042016,Ⅱ ,Ⅰ ,  
6,330,江苏南京林山 ,干流（皖-苏省界） ,0.12359550561797783,0.9214145383104125,0.6444444444444445,0.9747899159663866,Ⅱ ,Ⅰ ,  
7,331,四川乐山岷江大桥 ,岷江（与大渡河汇合前） ,0.5981308411214957,0.0,0.17777777777777792,0.7428571428571429,Ⅴ ,Ⅲ ,  
8,332,四川宜宾凉姜沟 ,岷江（入长江前） ,0.07534246575342485,0.9607072691552064,1.0,0.9529411764705883,Ⅱ ,Ⅱ ,氨氮 
9,333,四川泸州沱江二桥 ,沱江（入长江前） ,0.07534246575342485,0.469548133595285,0.6000000000000001,0.9747899159663866,Ⅱ ,Ⅱ ,  
10,334,湖北丹江口胡家岭 ,丹江口水库（库体） ,0.07432432432432456,1.0,0.8000000000000002,0.9983193277310924,Ⅰ ,Ⅱ ,  
11,335,湖南长沙新港 ,湘江（洞庭湖入口） ,0.9510489510489508,0.7445972495088408,0.7333333333333334,0.8571428571428572,Ⅲ ,Ⅳ ,  
12,336,湖南岳阳岳阳楼 ,洞庭湖出口 ,0.07333333333333347,0.9410609037328093,0.0,0.8705882352941177,Ⅲ ,Ⅱ ,  
13,337,湖北武汉宗关 ,汉江（入长江前） ,0.09401709401709424,0.5500982318271121,0.24444444444444458,0.9747899159663866,Ⅲ ,Ⅲ ,  
14,338,江西南昌滁槎 ,赣江（鄱阳湖入口） ,0.46938775510204145,0.1552062868369352,0.20000000000000007,0.0,劣Ⅴ ,劣Ⅴ ,  
15,339,江西九江蛤蟆石 ,鄱阳湖出口 ,0.11578947368421089,0.9410609037328093,0.5111111111111112,0.9327731092436976,Ⅱ ,Ⅳ ,氨氮 
16,340,江苏扬州三江营 ,夹江（南水北调取水口） ,0.10891089108910912,0.9410609037328093,0.6222222222222222,0.9411764705882354,Ⅱ ,Ⅲ , 
