,序号,点位名称,断面情况,pH*,DO,CODMn,NH3-N,本月,上月,主要污染指标
0,256,四川攀枝花龙洞,干流,0.18274111675126925,1.0,0.0,0.9000000000000001,Ⅳ ,Ⅲ ,
1,257,重庆朱沱 ,干流（川-渝省界） ,0.3025210084033615,0.7752808988764045,0.33999999999999986,0.7833333333333333,Ⅲ ,Ⅱ ,高锰酸盐指数 
2,258,湖北宜昌南津关 ,干流（三峡水库出口） ,0.49532710280373804,0.5820224719101122,0.5399999999999999,0.5666666666666668,Ⅱ ,Ⅱ ,  
3,259,湖南岳阳城陵矶 ,干流 ,0.2857142857142858,0.806741573033708,0.43999999999999995,0.55,Ⅱ ,Ⅱ ,  
4,260,江西九江河西水厂 ,干流（鄂-赣省界） ,0.7985074626865675,0.3213483146067417,0.8399999999999999,0.6333333333333334,Ⅱ ,Ⅱ ,  
5,261,安徽安庆皖河口 ,干流 ,0.889655172413793,0.40449438202247184,0.9,0.8166666666666667,Ⅱ ,Ⅱ ,  
6,262,江苏南京林山 ,干流（皖-苏省界） ,0.3364485981308414,0.32808988764044944,0.76,0.9166666666666667,Ⅱ ,Ⅱ ,  
7,263,四川乐山岷江大桥 ,岷江（与大渡河汇合前） ,0.6239316239316233,0.17752808988764046,0.6399999999999999,0.55,Ⅲ ,Ⅲ ,  
8,264,四川宜宾凉姜沟 ,岷江（入长江前） ,0.24161073825503354,0.7932584269662921,0.72,0.9333333333333335,Ⅱ ,Ⅱ ,  
9,265,四川泸州沱江二桥 ,沱江（入长江前） ,0.8661971830985912,0.6786516853932585,1.0,1.0,Ⅰ ,Ⅰ ,  
10,266,湖北丹江口胡家岭 ,丹江口水库（库体） ,0.2045454545454547,0.5415730337078651,0.9199999999999999,0.9166666666666667,Ⅱ ,Ⅰ ,  
11,267,湖南长沙新港 ,湘江（洞庭湖入口） ,0.8172588832487307,0.5101123595505619,0.8799999999999999,0.43333333333333335,Ⅱ ,Ⅲ ,  
12,268,湖南岳阳岳阳楼 ,洞庭湖出口 ,0.21301775147929003,0.6876404494382021,0.4999999999999999,0.5333333333333333,Ⅱ ,Ⅲ ,  
13,269,湖北武汉宗关 ,汉江（入长江前） ,0.26470588235294135,0.4269662921348315,0.6799999999999999,0.75,Ⅱ ,Ⅱ ,  
14,270,江西南昌滁槎 ,赣江（鄱阳湖入口） ,0.8214285714285715,0.0,0.5399999999999999,0.0,Ⅳ ,Ⅴ ,  
15,271,江西九江蛤蟆石 ,鄱阳湖出口 ,0.4519230769230762,0.43820224719101125,0.86,0.7166666666666667,Ⅱ ,Ⅱ ,溶解氧 
16,272,江苏扬州三江营 ,夹江（南水北调取水口） ,0.31304347826086976,0.40449438202247184,0.21999999999999992,0.5333333333333333,Ⅲ ,Ⅲ ,
