,Unnamed: 0,序号,点位名称,断面情况,pH*,DO,CODMn,NH3-N,本月,上月,主要污染指标,score
0,0,52,四川攀枝花龙洞,干流,0.02235560913756524,0.08258154059680779,0.09301216312902456,0.0686525482895043,I ,I ,,0.06717069231369119
1,1,53,重庆朱沱 ,干流（川-渝省界） ,0.04102911794659035,0.078764746703678,0.08347245409015025,0.06562718175471259,II ,II ,  ,0.06751560608965168
2,2,54,湖北宜昌南津关 ,干流（三峡水库出口） ,0.04815845834927759,0.11380985426786953,0.03338898163606009,0.06283453572259716,II ,II ,  ,0.06473963921979627
3,3,55,湖南岳阳城陵矶 ,干流 ,0.030325869786610258,0.07494795281054822,0.04531361793465299,0.06423085873865488,II ,III ,  ,0.054037827366497905
4,4,56,江西九江河西水厂 ,干流（鄂-赣省界） ,0.04253018323731928,0.05881332408049964,0.06439303601240164,0.06795438678147545,II ,II ,  ,0.058658669995774335
5,5,57,安徽安庆皖河口 ,干流 ,0.03918511264561999,0.04961832061068703,0.0,0.062136374214568295,III ,II ,  ,0.03786312771986364
6,6,58,江苏南京林山 ,干流（皖-苏省界） ,0.033214047861525514,0.04458709229701597,0.08347245409015025,0.0702815918082383,II ,II ,  ,0.05823692014475776
7,7,59,四川乐山岷江大桥 ,岷江（与大渡河汇合前） ,0.028124798592420796,0.039555863983344895,0.03338898163606009,0.03839888294158715,IV ,IV ,氨氮 ,0.034965663368063865
8,8,60,四川宜宾凉姜沟 ,岷江（入长江前） ,0.02955487309712016,0.08813324080499652,0.05723825423324588,0.06492902024668375,II ,II ,  ,0.06034705290068787
9,9,61,四川泸州沱江二桥 ,沱江（入长江前） ,0.08102214705614555,0.06401804302567662,0.038158836155497255,0.0588782871771003,III ,III ,  ,0.060277755609089816
10,10,62,湖北丹江口胡家岭 ,丹江口水库（库体） ,0.05799570441452643,0.0532616238723109,0.0667779632721202,0.06841982778682801,II ,II ,  ,0.0616916792719219
11,11,63,湖南长沙新港 ,湘江（洞庭湖入口） ,0.04253018323731928,0.04614850798056905,0.059623181492964465,0.053758436118222015,III ,III ,  ,0.050623280704356025
12,12,64,湖南岳阳岳阳楼 ,洞庭湖出口 ,0.1550503163276922,0.08258154059680779,0.035773908895778674,0.06399813823597858,II ,II ,  ,0.08342879117000804
13,13,65,湖北武汉宗关 ,汉江（入长江前） ,0.029807478850086996,0.039555863983344895,0.059623181492964465,0.06306725622527344,II ,III ,  ,0.04830487286145434
14,14,66,江西南昌滁槎 ,赣江（鄱阳湖入口） ,0.13616598292880666,0.0,0.10088242308609588,0.0,劣V ,劣V ,氨氮 ,0.05802678819978527
15,15,67,江西九江蛤蟆石 ,鄱阳湖出口 ,0.1550503163276922,0.05378209576682859,0.05246839971380873,0.06516174074936001,II ,II ,,0.08067683724308185
16,16,68,江苏扬州三江营 ,夹江（南水北调取水口） ,0.027899800203681446,0.02984038861901456,0.09301216312902456,0.061670933209215725,III ,II ,  ,0.05343479582151824
