,Unnamed: 0,序号,点位名称,断面情况,pH*,DO,CODMn,NH3-N,本月,上月,主要污染指标,score
0,0,239,四川攀枝花龙洞,干流,0.022757590202345534,0.20996275605214157,0.0,0.02902621722846442,Ⅲ ,Ⅱ ,,0.063807554657096
1,1,240,重庆朱沱 ,干流（川-渝省界） ,0.051398094878766745,0.06680633147113595,0.07615230460921844,0.06788389513108616,Ⅱ ,Ⅱ ,  ,0.06554054542621443
2,2,241,湖北宜昌南津关 ,干流（三峡水库出口） ,0.03935166639155582,0.04795158286778401,0.05410821643286573,0.06694756554307116,Ⅱ ,Ⅱ ,  ,0.05221862733126443
3,3,242,湖南岳阳城陵矶 ,干流 ,0.0707679554281202,0.07867783985102424,0.036072144288577156,0.06039325842696629,Ⅱ ,Ⅲ ,  ,0.06133698402849006
4,4,243,江西九江河西水厂 ,干流（鄂-赣省界） ,0.08862779996690572,0.03258845437616389,0.07014028056112225,0.0646067415730337,Ⅱ ,Ⅱ ,  ,0.06431663460415216
5,5,244,安徽安庆皖河口 ,干流 ,0.1072726926172863,0.026070763500931092,0.07815631262525051,0.06835205992509363,Ⅱ ,Ⅱ ,  ,0.07040436810176036
6,6,245,江苏南京林山 ,干流（皖-苏省界） ,0.038159191652417754,0.03421787709497207,0.08216432865731463,0.07350187265917602,Ⅱ ,Ⅲ ,  ,0.057303584966433826
7,7,246,四川乐山岷江大桥 ,岷江（与大渡河汇合前） ,0.06783856293763149,0.02094972067039106,0.05410821643286573,0.06413857677902622,Ⅲ ,Ⅳ ,  ,0.052155787428347436
8,8,247,四川宜宾凉姜沟 ,岷江（入长江前） ,0.02375949668924125,0.07960893854748606,0.07214428857715431,0.07069288389513108,Ⅱ ,Ⅲ ,  ,0.06139375570521462
9,9,248,四川泸州沱江二桥 ,沱江（入长江前） ,0.10100962496228229,0.07495344506517691,0.10420841683366734,0.07397003745318352,Ⅰ ,Ⅲ ,  ,0.08856286564720905
10,10,249,湖北丹江口胡家岭 ,丹江口水库（库体） ,0.020420324181564097,0.06098696461824953,0.07615230460921844,0.07209737827715355,Ⅰ ,Ⅰ ,  ,0.05742813773816076
11,11,250,湖南长沙新港 ,湘江（洞庭湖入口） ,0.09721000778493018,0.05283985102420857,0.09819639278557114,0.040262172284644196,Ⅲ ,Ⅲ ,  ,0.07209208057073362
12,12,251,湖南岳阳岳阳楼 ,洞庭湖出口 ,0.03122115680652363,0.08147113594040974,0.01803607214428856,0.06132958801498127,Ⅲ ,Ⅳ ,  ,0.047795551435193165
13,13,252,湖北武汉宗关 ,汉江（入长江前） ,0.02777764686462764,0.04585661080074488,0.04008016032064128,0.06741573033707865,Ⅱ ,Ⅲ ,  ,0.045418546516701686
14,14,253,江西南昌滁槎 ,赣江（鄱阳湖入口） ,0.09405725077568916,0.0,0.06212424849699398,0.0,Ⅴ ,Ⅳ ,  ,0.03918326233270983
15,15,254,江西九江蛤蟆石 ,鄱阳湖出口 ,0.08273169282625024,0.045158286778398525,0.06613226452905813,0.06601123595505619,Ⅱ ,Ⅱ ,氨氮 ,0.06522326824195333
16,16,255,江苏扬州三江营 ,夹江（南水北调取水口） ,0.03563924503386185,0.04189944134078212,0.012024048096192378,0.05337078651685393,Ⅲ ,Ⅱ ,,0.035818445268365355
