,Unnamed: 0,序号,点位名称,断面情况,pH*,DO,CODMn,NH3-N,本月,上月,主要污染指标,score
0,0,324,四川攀枝花龙洞,干流,0.014499984174056119,0.06364399664147774,0.09813084112149532,0.06661442006269591,Ⅰ ,Ⅰ ,,0.06251588384334333
1,1,325,重庆朱沱 ,干流（川-渝省界） ,0.016440122901570677,0.07875734676742233,0.0957943925233645,0.06135244066278549,Ⅲ ,Ⅲ ,  ,0.0648735125820692
2,2,326,湖北宜昌南津关 ,干流（三峡水库出口） ,0.01913522501658227,0.0468513853904282,0.08177570093457945,0.06493506493506493,Ⅱ ,Ⅱ ,  ,0.05454318132453578
3,3,327,湖南岳阳城陵矶 ,干流 ,0.018979654081488086,0.0325776658270361,0.007009345794392538,0.06269592476489028,Ⅲ ,Ⅱ ,  ,0.031208427237314415
4,4,328,江西九江河西水厂 ,干流（鄂-赣省界） ,0.19772705691894651,0.08211586901763226,0.07009345794392524,0.06504702194357366,Ⅱ ,Ⅱ ,  ,0.09960948776710249
5,5,329,安徽安庆皖河口 ,干流 ,0.1476362024994802,0.044332493702770794,0.06542056074766356,0.06515897895208239,Ⅱ ,Ⅰ ,  ,0.07771821148139355
6,6,330,江苏南京林山 ,干流（皖-苏省界） ,0.026230308449697017,0.07875734676742233,0.0677570093457944,0.06493506493506493,Ⅱ ,Ⅰ ,  ,0.06084435655944415
7,7,331,四川乐山岷江大桥 ,岷江（与大渡河汇合前） ,0.12693953859768392,0.0,0.01869158878504674,0.04948499776085982,Ⅴ ,Ⅲ ,  ,0.045598138600377654
8,8,332,四川宜宾凉姜沟 ,岷江（入长江前） ,0.015989708575500233,0.08211586901763226,0.10514018691588785,0.06347962382445141,Ⅱ ,Ⅱ ,氨氮 ,0.0685940285580422
9,9,333,四川泸州沱江二桥 ,沱江（入长江前） ,0.015989708575500233,0.04013434089000841,0.06308411214953272,0.06493506493506493,Ⅱ ,Ⅱ ,  ,0.04736366654085066
10,10,334,湖北丹江口胡家岭 ,丹江口水库（库体） ,0.015773631432588073,0.08547439126784215,0.0841121495327103,0.06650246305418718,Ⅰ ,Ⅱ ,  ,0.06489528876144979
11,11,335,湖南长沙新港 ,湘江（洞庭湖入口） ,0.20183830481572276,0.06364399664147774,0.07710280373831777,0.057098074339453644,Ⅲ ,Ⅳ ,  ,0.09533499669723976
12,12,336,湖南岳阳岳阳楼 ,洞庭湖出口 ,0.01556331634682021,0.08043660789252727,0.0,0.05799373040752351,Ⅲ ,Ⅱ ,  ,0.039902907350219285
13,13,337,湖北武汉宗关 ,汉江（入长江前） ,0.019952969675410544,0.047019311502938727,0.02570093457943926,0.06493506493506493,Ⅲ ,Ⅲ ,  ,0.0405301754459519
14,14,338,江西南昌滁槎 ,赣江（鄱阳湖入口） ,0.0996167743905932,0.013266162888329137,0.021028037383177572,0.0,劣Ⅴ ,劣Ⅴ ,  ,0.030443309184529043
15,15,339,江西九江蛤蟆石 ,鄱阳湖出口 ,0.024573657389716157,0.08043660789252727,0.05373831775700935,0.06213613972234662,Ⅱ ,Ⅳ ,氨氮 ,0.05661301374675725
16,16,340,江苏扬州三江营 ,夹江（南水北调取水口） ,0.023113836158643895,0.08043660789252727,0.06542056074766356,0.06269592476489028,Ⅱ ,Ⅲ , ,0.05941141431937967
